date,ticker,open,high,low,close,volume
2025-12-29 00:00:00-05:00,BAC,56.11000061035156,56.25,55.27000045776367,55.349998474121094,21040100
2025-12-30 00:00:00-05:00,BAC,55.4900016784668,55.63999938964844,55.16999816894531,55.279998779296875,17427600
2025-12-31 00:00:00-05:00,BAC,55.31999969482422,55.41999816894531,54.93000030517578,55.0,16293000
2026-01-02 00:00:00-05:00,BAC,55.029998779296875,55.9900016784668,54.880001068115234,55.95000076293945,25503600
2026-01-05 00:00:00-05:00,BAC,56.16999816894531,57.54999923706055,56.13999938964844,56.88999938964844,36096600
2026-01-06 00:00:00-05:00,BAC,57.0099983215332,57.40999984741211,56.75,57.25,31791900
2026-01-07 00:00:00-05:00,BAC,56.689998626708984,56.810001373291016,55.439998626708984,55.63999938964844,49695500
2026-01-08 00:00:00-05:00,BAC,55.47999954223633,56.58000183105469,55.470001220703125,56.18000030517578,30933700
2026-01-09 00:00:00-05:00,BAC,56.16999816894531,56.61000061035156,55.790000915527344,55.849998474121094,30768800
2026-01-12 00:00:00-05:00,BAC,55.290000915527344,55.45000076293945,54.72999954223633,55.189998626708984,45860600
2026-01-13 00:00:00-05:00,BAC,55.27000045776367,55.52000045776367,54.29999923706055,54.540000915527344,43542200
2026-01-14 00:00:00-05:00,BAC,52.880001068115234,53.47999954223633,51.65999984741211,52.47999954223633,84750000
2026-01-15 00:00:00-05:00,BAC,52.720001220703125,53.040000915527344,52.22999954223633,52.59000015258789,51018300
2026-01-16 00:00:00-05:00,BAC,52.689998626708984,53.380001068115234,52.25,52.970001220703125,52178400
2026-01-20 00:00:00-05:00,BAC,52.31999969482422,53.47999954223633,51.959999084472656,52.099998474121094,49172700
2026-01-21 00:00:00-05:00,BAC,52.22999954223633,52.86000061035156,52.04999923706055,52.06999969482422,36340000
2026-01-22 00:00:00-05:00,BAC,52.470001220703125,53.130001068115234,52.33000183105469,52.45000076293945,31229200
2026-01-23 00:00:00-05:00,BAC,52.11000061035156,52.20000076293945,51.380001068115234,51.720001220703125,34553500
2026-01-26 00:00:00-05:00,BAC,51.79999923706055,52.279998779296875,51.66999816894531,52.02000045776367,27708900
2025-12-29 00:00:00-05:00,JPM,325.5316095182794,326.29814090339255,322.077190306029,322.29620361328125,8635300
2025-12-30 00:00:00-05:00,JPM,323.35145488056963,323.48087598310644,321.0418654305578,321.96771240234375,7904300
2025-12-31 00:00:00-05:00,JPM,322.8835465614906,323.42113019633854,320.59388687095947,320.7730712890625,5048500
2026-01-02 00:00:00-05:00,JPM,321.0518034652283,324.2673099842148,319.2996970795839,324.0184326171875,8054000
2026-01-05 00:00:00-05:00,JPM,324.03834873814424,335.7355855973553,323.7297432174082,332.5400085449219,10752600
2026-01-06 00:00:00-05:00,JPM,332.6199951171875,335.8699951171875,330.6499938964844,334.6099853515625,7660800
2026-01-07 00:00:00-05:00,JPM,331.1400146484375,332.1499938964844,324.6000061035156,326.989990234375,9815200
2026-01-08 00:00:00-05:00,JPM,326.3900146484375,331.3999938964844,325.6499938964844,329.7900085449219,11737100
2026-01-09 00:00:00-05:00,JPM,329.3399963378906,331.8999938964844,328.1700134277344,329.19000244140625,6738100
2026-01-12 00:00:00-05:00,JPM,321.8800048828125,326.0199890136719,321.2300109863281,324.489990234375,12805100
2026-01-13 00:00:00-05:00,JPM,324.29998779296875,326.8599853515625,310.57000732421875,310.8999938964844,19371200
2026-01-14 00:00:00-05:00,JPM,308.20001220703125,311.760009765625,306.1199951171875,307.8699951171875,25951500
2026-01-15 00:00:00-05:00,JPM,308.4700012207031,312.94000244140625,307.75,309.260009765625,14751400
2026-01-16 00:00:00-05:00,JPM,310.3500061035156,317.2099914550781,310.0,312.4700012207031,14652500
2026-01-20 00:00:00-05:00,JPM,306.2099914550781,311.1499938964844,301.8599853515625,302.739990234375,12900600
2026-01-21 00:00:00-05:00,JPM,303.42999267578125,305.3999938964844,301.1499938964844,302.0400085449219,10270100
2026-01-22 00:00:00-05:00,JPM,304.8599853515625,308.20001220703125,302.8999938964844,303.6300048828125,10535800
2026-01-23 00:00:00-05:00,JPM,302.0,302.3699951171875,296.510009765625,297.7200012207031,11107900
2026-01-26 00:00:00-05:00,JPM,297.80999755859375,301.7799987792969,297.45001220703125,301.0400085449219,11743100
2025-12-29 00:00:00-05:00,WFC,95.36000061035156,95.61000061035156,94.37000274658203,94.5199966430664,8624200
2025-12-30 00:00:00-05:00,WFC,94.7300033569336,94.87999725341797,93.98999786376953,94.30999755859375,6417800
2025-12-31 00:00:00-05:00,WFC,94.5,94.68000030517578,93.12000274658203,93.19999694824219,7919300
2026-01-02 00:00:00-05:00,WFC,93.30000305175781,95.3499984741211,92.80999755859375,95.19999694824219,9242600
2026-01-05 00:00:00-05:00,WFC,95.08999633789062,97.76000213623047,94.9800033569336,96.37999725341797,14384000
2026-01-06 00:00:00-05:00,WFC,95.4000015258789,96.55000305175781,95.06999969482422,96.38999938964844,12329200
2026-01-07 00:00:00-05:00,WFC,95.70999908447266,95.88999938964844,93.6500015258789,94.29000091552734,14589500
2026-01-08 00:00:00-05:00,WFC,94.26000213623047,96.16000366210938,94.19000244140625,95.5999984741211,12406000
2026-01-09 00:00:00-05:00,WFC,95.80999755859375,96.56999969482422,95.26000213623047,95.94999694824219,10261300
2026-01-12 00:00:00-05:00,WFC,94.83000183105469,95.54000091552734,93.88999938964844,94.95999908447266,15958100
2026-01-13 00:00:00-05:00,WFC,95.29000091552734,95.75,93.05999755859375,93.55999755859375,21998600
2026-01-14 00:00:00-05:00,WFC,90.75,90.80000305175781,88.05999755859375,89.25,33803900
2026-01-15 00:00:00-05:00,WFC,89.33999633789062,89.91000366210938,88.36000061035156,88.95999908447266,21738600
2026-01-16 00:00:00-05:00,WFC,88.95999908447266,89.69000244140625,88.08000183105469,88.37999725341797,26981600
2026-01-20 00:00:00-05:00,WFC,87.26000213623047,88.63999938964844,86.27999877929688,86.66000366210938,19353500
2026-01-21 00:00:00-05:00,WFC,86.5,87.55999755859375,86.02999877929688,86.12000274658203,17606700
2026-01-22 00:00:00-05:00,WFC,86.43000030517578,89.0,86.43000030517578,88.04000091552734,19668900
2026-01-23 00:00:00-05:00,WFC,87.5,87.70999908447266,86.02999877929688,86.95999908447266,15227500
2026-01-26 00:00:00-05:00,WFC,87.0999984741211,88.29000091552734,87.0999984741211,88.05000305175781,13046600
2025-12-29 00:00:00-05:00,MRK,106.8499984741211,107.58999633789062,106.43000030517578,106.62000274658203,8086900
2025-12-30 00:00:00-05:00,MRK,106.7300033569336,106.87999725341797,105.63999938964844,106.05999755859375,6497900
2025-12-31 00:00:00-05:00,MRK,105.94000244140625,106.0999984741211,104.98999786376953,105.26000213623047,7557300
2026-01-02 00:00:00-05:00,MRK,105.52999877929688,106.62000274658203,104.43000030517578,106.44999694824219,9992400
2026-01-05 00:00:00-05:00,MRK,107.01000213623047,108.44000244140625,105.80000305175781,107.44000244140625,15863300
2026-01-06 00:00:00-05:00,MRK,107.68000030517578,110.16999816894531,107.68000030517578,108.87000274658203,14479000
2026-01-07 00:00:00-05:00,MRK,109.51000213623047,111.45999908447266,107.94999694824219,108.5999984741211,16322300
2026-01-08 00:00:00-05:00,MRK,110.61000061035156,112.9000015258789,109.25,110.98999786376953,20278800
2026-01-09 00:00:00-05:00,MRK,110.87000274658203,112.4800033569336,110.22000122070312,110.52999877929688,11040800
2026-01-12 00:00:00-05:00,MRK,110.97000122070312,111.45999908447266,108.77999877929688,109.19000244140625,10671900
2026-01-13 00:00:00-05:00,MRK,109.05000305175781,109.30999755859375,107.22000122070312,108.26000213623047,9338600
2026-01-14 00:00:00-05:00,MRK,108.97000122070312,111.2300033569336,107.94999694824219,111.01000213623047,11964600
2026-01-15 00:00:00-05:00,MRK,110.62000274658203,111.58000183105469,108.44999694824219,110.97000122070312,11775800
2026-01-16 00:00:00-05:00,MRK,110.72000122070312,110.7300033569336,108.43000030517578,108.83000183105469,14852100
2026-01-20 00:00:00-05:00,MRK,108.11000061035156,109.63999938964844,106.93000030517578,109.44999694824219,15241100
2026-01-21 00:00:00-05:00,MRK,109.19000244140625,111.97000122070312,108.7300033569336,111.11000061035156,12844400
2026-01-22 00:00:00-05:00,MRK,110.77999877929688,111.31999969482422,108.58999633789062,109.18000030517578,9362600
2026-01-23 00:00:00-05:00,MRK,109.08999633789062,109.08999633789062,107.20999908447266,108.18000030517578,10489500
2026-01-26 00:00:00-05:00,MRK,107.80000305175781,108.41999816894531,107.05999755859375,107.4000015258789,9902400
2025-12-29 00:00:00-05:00,PFE,24.637298817806297,24.784829058475445,24.558616898214385,24.588123321533203,33067700
2025-12-30 00:00:00-05:00,PFE,24.597958072934787,24.637298093611903,24.509440681505172,24.57828712463379,28821700
2025-12-31 00:00:00-05:00,PFE,24.55861733566085,24.60779470873484,24.47009994005263,24.489770889282227,29409200
2026-01-02 00:00:00-05:00,PFE,24.568451965899374,24.883179639056387,24.42092360359764,24.76515769958496,35976700
2026-01-05 00:00:00-05:00,PFE,24.784827924654547,24.98153177667332,24.538946702687436,24.755321502685547,52620900
2026-01-06 00:00:00-05:00,PFE,24.774993971420155,25.581484128828816,24.774993971420155,25.01103973388672,50977300
2026-01-07 00:00:00-05:00,PFE,25.16840232538694,25.38477712791912,24.725815370292846,24.863510131835938,51395800
2026-01-08 00:00:00-05:00,PFE,24.76515798636298,25.13889663358356,24.706147015943927,24.87334632873535,42977300
2026-01-09 00:00:00-05:00,PFE,24.922522105169257,25.129061441922207,24.81433376157965,25.06021499633789,34190200
2026-01-12 00:00:00-05:00,PFE,25.158568050367663,25.3454383154166,24.676641051809842,24.853675842285156,50256300
2026-01-13 00:00:00-05:00,PFE,24.902850325329663,24.971696768617043,24.55861623296786,24.73565101623535,47656100
2026-01-14 00:00:00-05:00,PFE,24.814333330719403,25.28642484303614,24.784828783652678,25.158567428588867,53738100
2026-01-15 00:00:00-05:00,PFE,25.129060399420208,25.463459014892578,24.834003680320997,25.463459014892578,55263200
2026-01-16 00:00:00-05:00,PFE,25.463458927141126,25.463458927141126,25.12906031282115,25.227413177490234,59470600
2026-01-20 00:00:00-05:00,PFE,25.011038577913844,25.227413381193095,24.67663996089371,25.09955596923828,55425400
2026-01-21 00:00:00-05:00,PFE,25.05037848259876,25.492965437172447,24.96186109168402,25.463459014892578,47264100
2026-01-22 00:00:00-05:00,PFE,25.47329434737144,25.8765394033302,25.325765988641994,25.670000076293945,49883900
2026-01-23 00:00:00-05:00,PFE,25.579999923706055,25.690000534057617,25.510000228881836,25.649999618530273,45402300
2026-01-26 00:00:00-05:00,PFE,25.6299991607666,25.920000076293945,25.600000381469727,25.8799991607666,41420800
2025-12-29 00:00:00-05:00,UNH,330.8900146484375,334.25,328.2799987792969,328.94000244140625,4346800
2025-12-30 00:00:00-05:00,UNH,329.7300109863281,336.1499938964844,329.510009765625,332.1600036621094,4432500
2025-12-31 00:00:00-05:00,UNH,332.32000732421875,333.3299865722656,329.8800048828125,330.1099853515625,4285200
2026-01-02 00:00:00-05:00,UNH,330.8999938964844,340.260009765625,327.5,336.3999938964844,6863600
2026-01-05 00:00:00-05:00,UNH,335.45001220703125,346.94000244140625,333.8500061035156,342.0199890136719,7956600
2026-01-06 00:00:00-05:00,UNH,348.3500061035156,352.6099853515625,345.1199951171875,348.9700012207031,9441900
2026-01-07 00:00:00-05:00,UNH,348.9800109863281,350.1099853515625,338.0400085449219,341.70001220703125,7461400
2026-01-08 00:00:00-05:00,UNH,341.010009765625,347.8999938964844,340.79998779296875,346.8500061035156,5059300
2026-01-09 00:00:00-05:00,UNH,347.25,349.05999755859375,342.4800109863281,343.9800109863281,4129100
2026-01-12 00:00:00-05:00,UNH,341.4200134277344,342.6499938964844,333.94000244140625,340.510009765625,7146400
2026-01-13 00:00:00-05:00,UNH,341.5,341.8399963378906,332.8500061035156,333.92999267578125,5605900
2026-01-14 00:00:00-05:00,UNH,335.3699951171875,340.1099853515625,334.1000061035156,334.9599914550781,5740900
2026-01-15 00:00:00-05:00,UNH,335.20001220703125,339.45001220703125,328.05999755859375,338.9599914550781,6943500
2026-01-16 00:00:00-05:00,UNH,334.8599853515625,336.20001220703125,330.42999267578125,331.0199890136719,8039100
2026-01-20 00:00:00-05:00,UNH,327.3999938964844,339.8900146484375,326.5,338.42999267578125,7596500
2026-01-21 00:00:00-05:00,UNH,339.42999267578125,348.0799865722656,338.69000244140625,347.75,8933300
2026-01-22 00:00:00-05:00,UNH,347.17999267578125,354.95001220703125,346.7699890136719,354.4700012207031,7491400
2026-01-23 00:00:00-05:00,UNH,354.2799987792969,357.8699951171875,352.989990234375,356.260009765625,9082200
2026-01-26 00:00:00-05:00,UNH,353.95001220703125,354.7900085449219,347.2699890136719,351.6400146484375,10090200
2025-12-29 00:00:00-05:00,AAPL,272.69000244140625,274.3599853515625,272.3500061035156,273.760009765625,23715200
2025-12-30 00:00:00-05:00,AAPL,272.80999755859375,274.0799865722656,272.2799987792969,273.0799865722656,22139600
2025-12-31 00:00:00-05:00,AAPL,273.05999755859375,273.67999267578125,271.75,271.8599853515625,27293600
2026-01-02 00:00:00-05:00,AAPL,272.260009765625,277.8399963378906,269.0,271.010009765625,37838100
2026-01-05 00:00:00-05:00,AAPL,270.6400146484375,271.510009765625,266.1400146484375,267.260009765625,45647200
2026-01-06 00:00:00-05:00,AAPL,267.0,267.54998779296875,262.1199951171875,262.3599853515625,52352100
2026-01-07 00:00:00-05:00,AAPL,263.20001220703125,263.67999267578125,259.80999755859375,260.3299865722656,48309800
2026-01-08 00:00:00-05:00,AAPL,257.0199890136719,259.2900085449219,255.6999969482422,259.0400085449219,50419300
2026-01-09 00:00:00-05:00,AAPL,259.0799865722656,260.2099914550781,256.2200012207031,259.3699951171875,39997000
2026-01-12 00:00:00-05:00,AAPL,259.1600036621094,261.29998779296875,256.79998779296875,260.25,45263800
2026-01-13 00:00:00-05:00,AAPL,258.7200012207031,261.80999755859375,258.3900146484375,261.04998779296875,45730800
2026-01-14 00:00:00-05:00,AAPL,259.489990234375,261.82000732421875,256.7099914550781,259.9599914550781,40019400
2026-01-15 00:00:00-05:00,AAPL,260.6499938964844,261.0400085449219,257.04998779296875,258.2099914550781,39388600
2026-01-16 00:00:00-05:00,AAPL,257.8999938964844,258.8999938964844,254.92999267578125,255.52999877929688,72142800
2026-01-20 00:00:00-05:00,AAPL,252.72999572753906,254.7899932861328,243.4199981689453,246.6999969482422,80267500
2026-01-21 00:00:00-05:00,AAPL,248.6999969482422,251.55999755859375,245.17999267578125,247.64999389648438,54641700
2026-01-22 00:00:00-05:00,AAPL,249.1999969482422,251.0,248.14999389648438,248.35000610351562,39708300
2026-01-23 00:00:00-05:00,AAPL,247.32000732421875,249.41000366210938,244.67999267578125,248.0399932861328,41689000
2026-01-26 00:00:00-05:00,AAPL,251.47999572753906,256.55999755859375,249.8000030517578,255.41000366210938,55857900
2025-12-29 00:00:00-05:00,MSFT,484.8599853515625,488.3500061035156,484.17999267578125,487.1000061035156,10893400
2025-12-30 00:00:00-05:00,MSFT,485.92999267578125,489.67999267578125,485.5,487.4800109863281,13944500
2025-12-31 00:00:00-05:00,MSFT,487.8399963378906,488.1400146484375,483.29998779296875,483.6199951171875,15601600
2026-01-02 00:00:00-05:00,MSFT,484.3900146484375,484.6600036621094,470.1600036621094,472.94000244140625,25571600
2026-01-05 00:00:00-05:00,MSFT,474.05999755859375,476.07000732421875,469.5,472.8500061035156,25250300
2026-01-06 00:00:00-05:00,MSFT,473.79998779296875,478.739990234375,469.75,478.510009765625,23037700
2026-01-07 00:00:00-05:00,MSFT,479.760009765625,489.70001220703125,477.95001220703125,483.4700012207031,25564200
2026-01-08 00:00:00-05:00,MSFT,481.239990234375,482.6600036621094,475.8599853515625,478.1099853515625,18162600
2026-01-09 00:00:00-05:00,MSFT,474.05999755859375,479.82000732421875,472.20001220703125,479.2799987792969,18491000
2026-01-12 00:00:00-05:00,MSFT,476.6700134277344,480.989990234375,475.67999267578125,477.17999267578125,23519900
2026-01-13 00:00:00-05:00,MSFT,474.67999267578125,475.7799987792969,465.95001220703125,470.6700134277344,28545800
2026-01-14 00:00:00-05:00,MSFT,466.4599914550781,468.20001220703125,457.1700134277344,459.3800048828125,28184300
2026-01-15 00:00:00-05:00,MSFT,464.1199951171875,464.25,455.8999938964844,456.6600036621094,23225800
2026-01-16 00:00:00-05:00,MSFT,457.8299865722656,463.19000244140625,456.4800109863281,459.8599853515625,34246700
2026-01-20 00:00:00-05:00,MSFT,451.2200012207031,456.79998779296875,449.2799987792969,454.5199890136719,26130000
2026-01-21 00:00:00-05:00,MSFT,452.6000061035156,452.69000244140625,438.67999267578125,444.1099853515625,37980500
2026-01-22 00:00:00-05:00,MSFT,447.6199951171875,452.8399963378906,444.70001220703125,451.1400146484375,25349400
2026-01-23 00:00:00-05:00,MSFT,451.8699951171875,471.1000061035156,450.5299987792969,465.95001220703125,38000200
2026-01-26 00:00:00-05:00,MSFT,465.30999755859375,474.25,462.0,470.2799987792969,29247100
2025-12-29 00:00:00-05:00,NVDA,187.7100067138672,188.75999450683594,185.91000366210938,188.22000122070312,120006100
2025-12-30 00:00:00-05:00,NVDA,188.24000549316406,188.99000549316406,186.92999267578125,187.5399932861328,97687300
2025-12-31 00:00:00-05:00,NVDA,189.57000732421875,190.55999755859375,186.49000549316406,186.5,120100500
2026-01-02 00:00:00-05:00,NVDA,189.83999633789062,192.92999267578125,188.25999450683594,188.85000610351562,148240500
2026-01-05 00:00:00-05:00,NVDA,191.75999450683594,193.6300048828125,186.14999389648438,188.1199951171875,183529700
2026-01-06 00:00:00-05:00,NVDA,190.52000427246094,192.1699981689453,186.82000732421875,187.24000549316406,176862600
2026-01-07 00:00:00-05:00,NVDA,188.57000732421875,191.3699951171875,186.55999755859375,189.11000061035156,153543200
2026-01-08 00:00:00-05:00,NVDA,189.11000061035156,189.5500030517578,183.7100067138672,185.0399932861328,172457000
2026-01-09 00:00:00-05:00,NVDA,185.0800018310547,186.33999633789062,183.6699981689453,184.86000061035156,131327500
2026-01-12 00:00:00-05:00,NVDA,183.22000122070312,187.1199951171875,183.02000427246094,184.94000244140625,137968500
2026-01-13 00:00:00-05:00,NVDA,185.0,188.11000061035156,183.39999389648438,185.80999755859375,160128900
2026-01-14 00:00:00-05:00,NVDA,184.32000732421875,184.4600067138672,180.8000030517578,183.13999938964844,159586100
2026-01-15 00:00:00-05:00,NVDA,186.5,189.6999969482422,186.3300018310547,187.0500030517578,206188600
2026-01-16 00:00:00-05:00,NVDA,189.0800018310547,190.44000244140625,186.0800018310547,186.22999572753906,187967200
2026-01-20 00:00:00-05:00,NVDA,181.89999389648438,182.3800048828125,177.61000061035156,178.07000732421875,223345300
2026-01-21 00:00:00-05:00,NVDA,179.0500030517578,185.3800048828125,178.39999389648438,183.32000732421875,200381000
2026-01-22 00:00:00-05:00,NVDA,184.75,186.1699981689453,183.92999267578125,184.83999633789062,139636600
2026-01-23 00:00:00-05:00,NVDA,187.5,189.60000610351562,186.82000732421875,187.6699981689453,142748100
2026-01-26 00:00:00-05:00,NVDA,187.16000366210938,189.1199951171875,185.99000549316406,186.47000122070312,124489200
